ID,Temperature
28117,23.5807476283604
28118,22.3037592074556
28119,22.9136824791271
28120,22.017180082846
28121,19.8902641640686
28122,16.7409747077068
28123,14.9537020744807
28124,14.3631065994767
28125,12.8680347544706
28126,12.2830151963618
28127,15.600240414109
28128,14.1379055686679
28129,12.9981237890707
28130,11.3206057520848
28131,8.92521034960373
28132,12.0509568918101
28133,14.3804672260716
28134,17.2606261772431
28135,21.4379459680384
28136,23.6304539357071
28137,25.7294193566302
28138,26.456255051264
28139,28.33042653342
28140,28.5787331830634
28141,28.889627824307
28142,28.9106002808427
28143,28.0133552155368
28144,27.8245981580848
28145,27.0082927878895
28146,26.5079131399769
28147,25.9331670363667
28148,25.9704319260398
28149,24.3291730433736
28150,23.184138012849
28151,22.1168338761239
28152,20.4192649741203
28153,17.1099186106007
28154,17.8131324030345
28155,13.4574402395754
28156,14.316502727494
28157,16.543472955204
28158,18.7809540342392
28159,21.700019101031
28160,25.5156244081996
28161,27.1847601142246
28162,27.6900881574032
28163,28.1644516857752
28164,28.9836671731772
28165,29.4956017959689
28166,31.8987090922288
28167,31.5577998594131
28168,29.8094970111086
28169,28.1789808501676
28170,26.8757205272554
28171,26.2194799306959
28172,25.2110017952058
28173,23.8628852654266
28174,22.698992685777
28175,22.4013961977755
28176,22.2941192984433
28177,21.9365845808804
28178,21.4889939354268
28179,21.306231688943
28180,21.9677892128796
28181,22.5926237314503
28182,23.2521244080817
28183,23.4940874278721
28184,26.2538334719091
28185,27.7018114841371
28186,28.1714770875905
28187,28.9180942342015
28188,29.825015802612
28189,29.6405150605741
28190,29.3780568148455
28191,28.8041773470673
28192,28.4140794803172
28193,27.2718016483866
28194,27.035690226179
28195,26.3940673693204
28196,26.2377837495373
28197,24.0807445472438
28198,23.5752484124848
28199,23.3625753910927
28200,22.1230836418252
28201,21.8886982206687
28202,21.5592021430075
28203,21.6093808716413
28204,19.6670599472696
28205,20.9835734203506
28206,22.1616999959764
28207,23.846271421315
28208,26.17501366249
28209,27.2483407457543
28210,29.0950698696441
28211,28.7858821334229
28212,29.486855295909
28213,30.1364694266812
28214,29.7500814266554
28215,28.6164653692555
28216,28.1119414448044
28217,27.5006577113356
28218,26.559755693379
28219,24.3538866306284
28220,23.4509883080567
28221,23.1702666273268
28222,22.4973205274546
28223,19.7799901804745
28224,18.0018029900835
28225,17.1487264931975
28226,17.0123711767566
28227,16.6413328794716
28228,17.2989703718148
28229,18.8324935021413
28230,20.9822142482388
28231,21.6890866432983
28232,23.4108857278928
28233,25.4769113883361
28234,27.4406548892633
28235,28.1046064405738
28236,28.5155545151743
28237,28.4971926302203
28238,29.0533397663222
28239,28.7331976768825
28240,27.3981941707055
28241,25.6205298408227
28242,23.9003714785876
28243,22.8461472969178
28244,21.8629184461233
28245,21.4675165165864
28246,18.7301898130324
28247,18.3200022179413
28248,17.6905372968355
28249,16.677197129536
28250,16.8446512589097
28251,16.8765920505088
28252,17.5928823873421
28253,18.3178469458294
28254,21.3179539954162
28255,22.3232636892883
28256,23.4278542046839
28257,25.8053335843261
28258,26.8346850559169
28259,28.3326532179876
28260,28.2552814504538
28261,28.5386814440935
28262,28.8541934633695
28263,28.1073901179243
28264,27.0042433570718
28265,26.3569634730478
28266,23.4822754059726
28267,22.6822511040997
28268,21.6772218960649
28269,19.2932176143679
28270,18.1666998970755
28271,16.7561517477081
28272,16.0424278397296
28273,16.4419465337631
28274,16.3861338359611
28275,15.5636471049952
28276,16.7908228718036
28277,17.8135374829466
28278,21.1669850394186
28279,22.429189044841
28280,24.6066289448513
28281,26.4817757124269
28282,27.4123260206941
28283,28.6198011812712
28284,29.0651759515139
28285,29.074556262621
28286,28.9959735369532
28287,28.4213695541114
28288,27.6541852595475
28289,25.4653603255422
28290,25.8792510728756
28291,23.7515560940869
28292,24.0236576008171
28293,22.9048436130514
28294,22.5024819283441
28295,21.8850581081427
28296,20.8497391859445
28297,20.6800862603512
28298,20.7887889548515
28299,21.01051492859
28300,20.6289123357595
28301,21.8219916568709
28302,23.3365728521927
28303,23.3943134252808
28304,23.7237874701181
28305,24.2617855429167
28306,24.5246083220351
28307,26.3341116256652
28308,25.3247644421731
28309,25.0198689752358
28310,23.5888400551442
28311,22.7905322614186
28312,19.83314330068
28313,19.4802569508149
28314,18.6785411358165
28315,18.455073779434
28316,17.8595481894875
28317,16.22631201293
28318,14.9591931554219
28319,13.887612042912
28320,13.6271367098806
28321,13.5364231013363
28322,13.1912796975635
28323,13.219295295597
28324,14.4630589528767
28325,17.3572126205941
28326,19.3011362902005
28327,22.3777232917285
28328,24.0908247368369
28329,27.0998909215743
28330,28.1032309872281
28331,29.4195445265422
28332,28.8692603939371
28333,29.5288079406091
28334,29.7650073942882
28335,28.3540106093018
28336,27.1729116645565
28337,27.2166553945055
28338,27.4388828653581
28339,24.9733772378775
28340,24.3735871574695
28341,22.6876879893182
28342,19.0560209168786
28343,18.9640185146874
28344,17.8761058996393
28345,17.5738926137935
28346,18.0986440528435
28347,17.4312338966055
28348,18.8087047999818
28349,19.3933012295204
28350,21.5349953178047
28351,23.1511956934707
28352,23.882031571895
28353,24.1674142668892
28354,22.6423543983346
28355,25.7802969215092
28356,26.6556093660412
28357,27.1944151953831
28358,28.5270173659461
28359,28.145056271494
28360,27.8491022255216
28361,26.9247317892525
28362,23.896932505372
28363,23.7631047606406
28364,21.6944948525499
28365,21.4332297039936
28366,20.5102697665833
28367,18.7469142741618
28368,16.6666769725304
28369,16.4451067165758
28370,20.6135037728066
28371,21.6025724882466
28372,22.8341912448059
28373,23.0846899558757
28374,23.5273730264625
28375,23.64212639335
28376,26.3801776216485
28377,27.0048192271729
28378,27.8636972596279
28379,28.9501387081184
28380,29.4664332711394
28381,30.111280823361
28382,29.5746130759204
28383,28.903045947039
28384,28.5839808827511
28385,27.0291953747142
28386,26.9585006046352
28387,26.1746106342469
28388,26.0737344269962
28389,24.2435560695634
28390,23.5155745112823
28391,23.0658962825694
28392,21.8441906669478
28393,18.7241638595834
28394,17.9771634305054
28395,17.1012839671573
28396,18.0998008733599
28397,21.052011505266
28398,22.6532970934266
28399,25.7283426440788
28400,26.2075666002297
28401,28.9041473819927
28402,29.0402831413268
28403,30.184876610234
28404,29.3824154419062
28405,29.9386274274584
28406,29.4596845730667
28407,28.9261405177236
28408,28.1507094690822
28409,27.2630171074647
28410,24.7292368349252
28411,23.3492532459185
28412,22.8660216569943
28413,22.0786499152324
28414,21.9911211066914
28415,21.7994664243017
28416,20.9185918880159
28417,21.2058010155572
28418,18.7829143954014
28419,18.0413766285061
28420,18.0349852199379
28421,21.359748159202
28422,22.8342949100931
28423,23.7285254495001
28424,26.2244670320947
28425,26.8353278783566
28426,27.6044373303316
28427,29.4413384353676
28428,29.6836522834612
28429,29.8542171989035
28430,29.9662409905277
28431,29.3969305546019
28432,28.6187950685121
28433,27.6873205651999
28434,27.1555884682844
28435,26.7415784964852
28436,26.4241859695486
28437,24.0728318501749
28438,23.2893530769703
28439,22.1193356398261
28440,21.1998557150392
28441,19.6865403368818
28442,18.1834872609402
28443,18.3634940245509
28444,21.3099683603633
28445,23.4134015491759
28446,24.0461932789163
28447,24.5475766865876
28448,23.8680916008345
28449,25.711432645618
28450,27.2006988827285
28451,28.4122065612032
28452,29.9041942227472
28453,30.1226408212589
28454,30.77177423771
28455,30.0220711597367
28456,29.5999389095861
28457,28.0006672253024
28458,26.9583610250757
28459,26.5479394041531
28460,26.4089504050276
28461,23.9575186742106
28462,22.8388857083271
28463,22.006790341874
28464,18.9770030056589
28465,18.0413949212814
28466,17.6565957982044
28467,17.0004721378031
28468,17.8520933016659
28469,21.3069968767353
28470,22.9347331460927
28471,24.4804349057951
28472,26.3810071990855
28473,26.9041839366401
28474,28.7649240708426
28475,29.3678850832053
28476,31.3584046943847
28477,33.0088463930087
28478,33.411612220713
28479,33.3285863355585
28480,32.4664839642039
28481,32.3275594234478
28482,30.0127379043349
28483,29.8572523051233
28484,27.9821105614204
28485,26.5665399506755
28486,26.8050232229749
28487,26.1658034389833
28488,25.6972974880904
28489,23.802676517032
28490,23.0489317083458
28491,21.9095811917338
28492,23.3273438441415
28493,24.4397324272941
28494,24.1240543534873
28495,24.2419240310196
28496,23.8153466241087
28497,25.3340825600007
28498,27.471540738754
28499,28.2093775990417
28500,28.151360445267
28501,28.231982979115
28502,28.1169330933961
28503,27.7903713060019
28504,26.8013332476456
28505,24.5349005553196
28506,22.9577753249199
28507,22.6206430567698
28508,22.4621367429102
28509,22.1147040622642
28510,21.8818042016779
28511,21.8995529814461
28512,18.9633023043959
28513,18.2201406783879
28514,17.3187306223174
28515,16.9088273526904
28516,18.0386892399212
28517,21.1361029842165
28518,22.0588884947246
28519,23.191072405413
28520,23.5893206234633
28521,25.9218065025647
28522,27.5146887831275
28523,29.429250748313
28524,29.2342806160198
28525,29.8250924992103
28526,28.8551009767406
28527,28.4497687389162
28528,27.7780246264562
28529,26.8806331841782
28530,27.1429767464299
28531,25.9247016723903
28532,25.1406365174352
28533,24.7857936745113
28534,23.3591930801098
28535,22.4042464880761
28536,21.4527448728419
28537,21.4360326500869
28538,17.6940180455724
28539,17.8756295135178
28540,17.2533858961376
28541,20.8222183033329
28542,22.622862411474
28543,26.107617798893
28544,26.9690941658044
28545,28.278189432821
28546,29.7857411690855
28547,30.0973202369202
28548,30.9361940272866
28549,32.6545890875915
28550,31.8244447591723
28551,30.705649512191
28552,29.6883275032229
28553,29.1542533216386
28554,28.5109012817224
28555,27.0291218975426
28556,26.2246990249048
28557,26.2504296510982
28558,24.5581227040009
28559,23.316628666652
28560,22.4161222664441
28561,21.5084780106874
28562,18.816473171117
28563,17.9683636333721
28564,17.6309381969606
28565,21.1510155637347
28566,23.0005480511333
28567,25.5753371382947
28568,27.1317734471707
28569,28.5902140126437
28570,29.2395520975034
28571,29.2146805669796
28572,30.2964296354587
28573,30.9362980853535
28574,30.7554052759683
28575,29.8781515493831
28576,29.1403674598641
28577,28.4540730981176
28578,27.5868618116549
28579,26.6864835439594
28580,26.627697728754
28581,26.5281786210449
28582,25.8849172542534
28583,24.44208035111
28584,23.9766928470881
28585,22.6597649870004
28586,22.2394984568755
28587,21.614314869374
28588,22.4853398227881
28589,23.034734562241
28590,25.7084776295352
28591,26.90377400334
28592,28.4034001616305
28593,30.0155507197984
28594,29.9583645673596
28595,30.6151087638231
28596,30.898282613594
28597,30.3595388448284
28598,30.3685013601519
28599,29.706764822777
28600,29.0699625060851
28601,28.5019894242716
28602,27.9798671918582
28603,27.3146517970881
28604,26.7340363398482
28605,26.4413202514653
28606,24.3401076327685
28607,23.3475322249328
28608,23.012800570105
28609,19.8741744278124
28610,18.937299624904
28611,18.1355709323361
28612,18.7045694759846
28613,21.0251620150008
28614,22.3078960450416
28615,23.4588284594829
28616,23.8004117233969
28617,26.1215549211095
28618,26.602171913265
28619,28.2840770381586
28620,29.3082460848085
28621,30.0314482678847
28622,30.2363150786713
28623,30.1671469702793
28624,29.3037328144438
28625,27.796559170493
28626,27.1213282927801
28627,24.9704648316441
28628,23.7823208407213
28629,22.9098045155968
28630,22.3725610822897
28631,21.9354152512933
28632,19.7358639501818
28633,18.9155591308922
28634,18.0040720668
28635,17.7973416216045
28636,18.7248245492997
28637,19.3305260800409
28638,22.3896456292801
28639,23.7716092136176
28640,24.381886136995
28641,25.6607856720616
28642,26.8672656715928
28643,28.5988267389139
28644,29.2918306046286
28645,29.7303674494327
28646,30.2380577660892
28647,29.9791754114288
28648,29.4923952981307
28649,28.2407626006833
28650,27.7577445445275
28651,26.6247347152765
28652,21.242882472862
28653,21.1570891190142
28654,20.3262332666672
28655,19.7310148945828
28656,19.3840679973827
28657,18.7119210694228
28658,18.3609575575752
28659,18.7761222257298
28660,19.1603338437821
28661,18.6939583727267
28662,19.3478218249742
28663,22.0207957292559
28664,22.7955210980662
28665,23.6154011682807
28666,23.6894748450782
28667,23.3494867844713
28668,25.0417201872879
28669,25.9049493637754
28670,26.4492599107986
28671,26.5362848161925
28672,26.2737626428901
28673,25.9482041427489
28674,24.8125696322085
28675,23.7314632282829
28676,22.6428831879126
28677,22.3039652414766
28678,21.8710456093288
28679,21.5404561337978
28680,21.4213341496246
28681,21.1519634642552
28682,19.6968110114183
28683,19.4369916677642
28684,19.6344037851319
28685,21.2490179936566
28686,22.0472612258689
28687,23.4952432057725
28688,23.5092491838624
28689,26.7974564981512
28690,27.8469998483161
28691,29.1647009828064
28692,30.227415623284
28693,30.2182892739983
28694,29.7580137394387
28695,29.7269749893384
28696,28.5034822478664
28697,28.2863628680628
28698,27.2295893142264
28699,26.6531775405711
28700,25.975341109303
28701,26.3289237001323
28702,24.9079441396471
28703,23.8858733771972
28704,22.9978426241832
28705,22.1354740285937
28706,21.4498967563532
28707,20.0587791623584
28708,20.0273593709645
28709,22.0153409980432
28710,23.7136451761863
28711,24.1560959031667
28712,26.6678167675508
28713,29.5858873951651
28714,30.7107829519473
28715,32.8239072964162
28716,33.8724106749771
28717,34.1879738775814
28718,33.7634341027995
28719,33.5701503687577
28720,33.1114060952159
28721,33.2400359354426
28722,31.2884992233161
28723,29.896075146883
28724,21.9058821151277
28725,21.5101485432625
28726,20.8077914201887
28727,19.7791079865255
28728,20.7437994290461
28729,20.2819461684385
28730,20.941773028268
28731,20.2449203005319
28732,20.2582713098172
28733,21.941502895705
28734,22.3509478827479
28735,23.1956306995797
28736,25.4370169034575
28737,26.2969173882276
28738,28.3151233982781
28739,28.9087562834916
28740,29.2965117353637
28741,29.5563296856254
28742,22.4090580253188
28743,25.9748280830802
28744,26.4864700599873
28745,27.3921633139733
28746,27.0694396139599
28747,27.0405549732537
28748,24.0895426544585
28749,22.5159054547518
28750,22.0572475816227
28751,22.3687273060427
28752,22.419261136419
28753,22.0043866067965
28754,21.7523853607516
28755,21.3751028301355
28756,22.2733335035497
28757,23.1076397913107
28758,23.3278907726357
28759,25.2410873221619
28760,26.5557449713108
28761,27.9460442500834
28762,29.5013038624186
28763,29.266826589092
28764,29.8395280925909
28765,29.7594581582962
28766,28.7776007629122
28767,28.0614971048977
28768,27.4213611138269
28769,27.0284042532631
28770,26.6627494189951
28771,23.8719883337179
28772,22.2951615391597
28773,21.856260117417
28774,22.0944200735311
28775,22.1973353079505
28776,21.7089765227005
28777,21.6693765453902
28778,19.6020854561459
28779,19.1450963913315
28780,19.7711998451583
28781,22.1567344245776
28782,23.2939232161308
28783,23.5301700312198
28784,23.9846138002106
28785,23.7676747257113
28786,26.8900227584627
28787,28.6978248967994
28788,29.8449948525002
28789,30.1160506124231
28790,30.6913277565711
28791,30.0184609049026
28792,29.7168125611238
28793,28.4001814577918
28794,28.3397868801405
28795,27.0077435075339
28796,26.9617606344005
28797,26.5759995251687
28798,24.4770896564667
28799,23.741072658721
28800,23.1427154706198
28801,22.3221575125775
28802,20.9994945435303
28803,20.0374442583957
28804,20.4177521069451
28805,20.1678366020853
28806,21.8212706896566
28807,20.3451142285878
28808,22.3629879534969
28809,23.4007579566774
28810,22.9651759814415
28811,20.6816304478732
28812,20.3838436952744
28813,19.0077034963538
28814,19.1823528014859
28815,19.6635287397662
28816,19.0708765918613
28817,18.4789627703592
28818,18.8367359100521
28819,19.093364435133
28820,18.8508744991681
28821,18.6441101765751
28822,18.2611497610685
28823,17.9931404860062
28824,17.8647246437336
28825,18.2118976805966
28826,18.0401046695797
28827,18.4842889530068
28828,18.508089443684
28829,20.8936090844008
28830,20.620112133307
28831,20.8331459658695
28832,22.4369250695555
28833,22.7866533177073
28834,23.4509853779255
28835,23.1355504993496
28836,21.2417319486844
28837,19.8439410922607
28838,18.6288098926215
28839,18.6505643885769
28840,17.9220835518856
28841,17.8640328304612
28842,17.5269037047137
28843,17.2623951539684
28844,17.6373330135168
28845,16.9972698133086
28846,17.4341065754539
28847,17.4024871744848
28848,17.1907570804339
28849,16.8744830085835
28850,16.401120372012
28851,16.9010960713669
28852,17.6121811975313
28853,20.9190705955017
28854,22.0672551452426
28855,23.5500493149014
28856,26.2695257693816
28857,27.6126438063262
28858,27.8271331781882
28859,28.2042951803554
28860,28.9676775877472
28861,29.3384459888638
28862,29.1664198613088
28863,22.1931058565632
28864,24.9374018931795
28865,25.265759382413
28866,25.8320395041299
28867,24.952761937764
28868,24.1645727921658
28869,22.653925169862
28870,22.0916730160932
28871,19.2696879200607
28872,19.1382761202495
28873,18.0779656760984
28874,17.5921224474406
28875,17.5702673653469
28876,18.0476029589075
28877,20.8875043819954
28878,22.6907379034133
28879,25.0965328462149
28880,26.8578601722567
28881,28.6657040795776
28882,30.4343316669314
28883,33.0257776124661
28884,33.6144451643708
28885,34.5176186474247
28886,35.0897046954306
28887,34.1170524925621
28888,33.9458689020399
28889,32.594459319375
28890,30.7190631432408
28891,29.1770775555421
28892,28.3856143394743
28893,27.4574421684561
28894,24.2378986251805
28895,23.3654073941639
28896,22.9595463269616
28897,21.9409342912638
28898,21.6928484981161
28899,21.8581877053427
28900,23.5416980461358
28901,24.0612547218652
28902,24.2628036619789
28903,27.2616864610808
28904,29.9216331981744
28905,30.705358121442
28906,31.2058579102497
28907,31.0373644852463
28908,30.3865838288161
28909,30.4955806499617
28910,27.6486603895279
28911,27.9506529132009
28912,27.6644902639974
28913,27.1067218804003
28914,26.8251408318178
28915,26.2165599073415
28916,23.949322146746
28917,23.3739422639677
28918,22.6485630542165
28919,22.0435768382991
28920,22.2739489286467
28921,21.902253125044
28922,19.7986107450047
28923,19.4783879877023
28924,21.2808318210718
28925,22.0943014881105
28926,23.6972429334246
28927,25.9097334297734
28928,27.5906609582566
28929,28.8319711981378
28930,29.5329138345398
28931,30.9316580284803
28932,31.5859380611231
28933,32.3731803297559
28934,32.6599513155479
28935,31.4347929755442
28936,30.2083559566227
28937,29.7913745230185
28938,29.4363083336486
28939,28.6694165463874
28940,26.6208333608518
28941,26.4204571727554
28942,26.6754648019875
28943,26.2133200993571
28944,25.8690210774475
28945,24.2577615602197
28946,24.1059600802678
28947,23.3886081439553
28948,23.7830229981467
28949,24.3495586508795
28950,26.2322600780493
28951,27.618755908414
28952,29.5442639599794
28953,31.2207661448687
28954,32.4758521730713
28955,32.2356252132319
28956,33.7193625051211
28957,34.3397411634733
28958,34.138505094848
28959,34.2942452601188
28960,33.6751396242656
28961,33.6783947924215
28962,33.7484165379645
28963,30.9073492209591
28964,29.4641187945857
28965,29.2348679218216
28966,28.4379605893895
28967,27.6300145261521
28968,27.5627656602789
28969,26.3366832971262
28970,26.1914011473278
28971,25.1715360204551
28972,24.5309672591937
28973,26.562134702258
28974,27.8180838412003
28975,28.9984494684383
28976,30.3445171098475
28977,30.7097346228943
28978,30.8840246688557
28979,31.4393717875135
28980,32.3398637447791
28981,33.33651262805
28982,33.4348690408785
28983,32.802941382579
28984,31.272184801733
28985,30.2429908759748
28986,28.1580617568709
28987,29.1701150592576
28988,28.3283827557076
28989,28.2095784904292
28990,26.8252954564349
28991,23.1380152710842
28992,22.8216890613136
28993,23.4327851189629
28994,22.0843667521501
28995,22.6732657921802
28996,23.3573071111299
28997,24.3467607791451
28998,26.1278110178293
28999,26.9495000031349
29000,28.2351450397547
29001,29.4801180729239
29002,30.3829460496657
29003,32.1492360600987
29004,32.1162079494145
29005,33.1203420161697
29006,32.4124637433402
29007,32.5342385830288
29008,32.0856065868813
29009,31.4766286622332
29010,30.0735898256551
29011,28.1550898127002
29012,24.454986147023
29013,23.795745673941
29014,22.9304727567065
29015,22.4836280802069
29016,22.5191473461178
29017,22.0021798112433
29018,21.9494904671491
29019,21.5189994776774
29020,22.7554882623224
29021,23.1106652420282
29022,23.6743766365759
29023,25.8600556454422
29024,27.1409708406692
29025,29.2261065036703
29026,29.8807172259472
29027,29.582024899476
29028,29.929969166874
29029,31.8887228628433
29030,31.9019651678504
29031,32.3328541326704
29032,30.5449257681484
29033,31.1195372672542
29034,30.2950857620167
29035,27.2192038527439
29036,28.5783048700135
29037,28.1162072850202
29038,26.7675417111361
29039,26.4967403468023
29040,25.5728795635026
29041,25.8865283340259
29042,25.7371874238638
29043,24.2631806923374
29044,25.5520873962482
29045,26.3476030266717
29046,26.8030925033388
29047,29.0090435371091
29048,29.0541764316279
29049,29.2153440512143
29050,29.9566286270509
29051,29.9811627828337
29052,29.9879326769844
29053,30.8055794829517
29054,31.4982073385477
29055,30.2208153698732
29056,29.3453311825412
29057,28.3812417962413
29058,28.2983793151072
29059,27.7162625759134
29060,25.4050579453348
29061,24.1282164900644
29062,22.7007536272732
29063,22.7810745651979
29064,22.4734779538073
29065,22.4504091661585
29066,21.1395711991078
29067,19.4697632587604
29068,20.9994465320011
29069,26.4417690465767
29070,28.476223360311
29071,29.1953391825301
29072,29.8949571807956
29073,29.8471267834499
29074,31.2604815500255
29075,32.1549575248533
29076,31.6592677960816
29077,33.4959852009828
29078,32.3906121138329
29079,33.1772095890615
29080,32.2481302240924
29081,31.6236876742832
29082,29.6360422103909
29083,28.0171492335903
29084,27.5325452020548
29085,27.3582993747407
29086,26.6549875286916
29087,27.0379173635732
29088,26.5598628776966
29089,26.5922698527961
29090,25.9436016479089
29091,23.9786478578213
29092,23.4175565731374
29093,23.5579502040761
29094,25.6137565720943
29095,27.9326601061531
29096,31.9269881044691
29097,32.457089374578
29098,33.8586467000695
29099,33.6861072321597
29100,34.1640745318667
29101,34.2297586853145
29102,34.5210219381389
29103,34.4092832563546
29104,33.8891650019233
29105,33.3284616249323
29106,32.5852377978676
29107,31.0177921348108
29108,29.7722082400994
29109,28.6479560524731
29110,27.1551612779007
29111,24.8148825932728
29112,22.992950306834
29113,21.9774458266215
29114,22.0102159178103
29115,21.8945666956912
29116,23.1489171915078
29117,25.7381102977549
29118,27.5401906102717
29119,29.3169281348072
29120,30.7533607896527
29121,32.8267560743734
29122,33.6749489507592
29123,34.6749370791918
29124,35.3646230222217
29125,35.4249910042021
29126,35.3950969911706
29127,34.884501811793
29128,34.1926743864627
29129,33.9446939706351
29130,33.0634524759032
29131,32.528002426223
29132,30.6301735517376
29133,30.0152029903174
29134,28.9320230653187
29135,27.6179933088417
29136,27.4426061740318
29137,27.0598332790614
29138,26.0644229582021
29139,26.7257967485809
29140,26.0065958228266
29141,27.1394450267406
29142,28.3097165292995
29143,26.262416259356
29144,22.3729889968678
29145,25.2395105913039
29146,28.1783871690587
29147,29.6346052504505
29148,29.9473830197942
29149,25.0373483371748
29150,23.1960613088112
29151,25.6335300578076
29152,26.4804941668644
29153,26.878350670638
29154,25.0846899355335
29155,23.3218489002283
29156,23.0987769813354
29157,22.5350005346067
29158,22.3725538284389
29159,22.037111262112
29160,20.8979957179773
29161,20.792085770616
29162,20.7420573578216
29163,19.7231114898622
29164,19.3946921172353
29165,19.5182953696622
29166,22.0165981603096
29167,23.48210298523
29168,24.1938144217925
29169,24.0419538871068
29170,23.8742842392209
29171,23.8825122034963
29172,23.4768704824344
29173,22.4720388683381
29174,22.9275672820176
29175,22.7568402675225
29176,22.479977879557
29177,22.0270593029589
29178,22.1675963747062
29179,21.5873386634347
29180,21.0554306086194
29181,22.1243046073839
29182,21.243717123584
29183,21.6309935461963
29184,21.6543078224359
29185,21.5640388615562
29186,21.7972933605632
29187,21.4466557917852
29188,21.7419663540519
29189,22.4717580682023
29190,22.4487297910709
29191,23.4864112140785
29192,25.2121178636101
29193,27.1345597796967
29194,27.2366269651224
29195,28.9319327178782
29196,29.3968199421657
29197,29.4182304092835
29198,28.7376890203869
29199,28.5800386986222
29200,27.0776317111408
29201,25.6283636604752
29202,25.1133076720243
29203,24.3487735033773
29204,23.7550272979412
29205,22.9792606738009
29206,22.4763693835401
29207,22.183883321926
29208,22.5846891656786
29209,22.0004955116319
29210,21.8069031232969
29211,21.643309514844
29212,21.2176434946325
29213,23.1281224991189
29214,23.600995647793
29215,25.5985669657959
29216,26.9750811570832
29217,27.519688212098
29218,29.0161533891571
29219,30.6337587859703
29220,30.8757380379059
29221,32.1742923996256
29222,32.3791199246152
29223,32.3337500784382
29224,30.9926528503487
29225,28.9684180378957
29226,27.6747371704937
29227,26.9577439424428
29228,26.7257675290366
29229,27.404365704014
29230,27.0328025470135
29231,26.8109995590161
29232,25.7818249972296
29233,25.7980488557377
29234,24.5711251258631
29235,24.475513192871
29236,24.1419646532079
29237,24.1444990739955
29238,26.2612789674996
29239,28.4278380006939
29240,29.6000591727579
29241,30.4301655587416
29242,30.6847140441353
29243,31.1171637681035
29244,31.3106205979534
29245,31.841951471896
29246,31.5083473437947
29247,30.5335804049923
29248,29.0281291633711
29249,28.5755183829607
29250,27.7321642763566
29251,27.0568221934488
29252,27.0661023542426
29253,26.5114089654129
29254,26.4802652028789
29255,24.2773893939416
29256,23.1191749545668
29257,22.687953489051
29258,22.0815402899454
29259,21.6437489774803
29260,22.7694785111859
29261,23.3228351295133
29262,23.9560520143936
29263,26.5039274935845
29264,28.4862072553449
29265,29.5204781935591
29266,30.0903162342161
29267,30.733708730726
29268,32.554151375473
29269,33.1457132669049
29270,33.1993730388748
29271,32.66211728384
29272,32.8080815075223
29273,31.274438819068
29274,30.2660389180799
29275,28.6891580625397
29276,28.7838652489723
29277,27.8718105067715
29278,26.8509437511518
29279,25.7165330113364
29280,25.6314688326359
29281,25.7857541560731
29282,25.5107697437141
